# Citizen Ledger — K-12 schools — COMPLETE LAYER EXPORT
# Source dataset: California Department of Education — SACS unaudited actuals, Current Expense of Education, and LCFF summary data
# Accounting basis: Unaudited actual expenditures as filed under the state's Standardized Account Code Structure (SACS); Current Expense of Education
# Gate tier: GATED TO THE CENT for school districts, against the Department of Education's published Current Expense of Education. County offices and charter schools are RECORDS ONLY — the Department excludes them from its per-pupil statistic and so does the Ledger
# Units: dollars; ADA in average daily attendance
# Measured as: UNAUDITED ACTUAL EXPENDITURES AS FILED UNDER THE STATE'S STANDARDIZED ACCOUNT CODE STRUCTURE (SACS) · DOLLARS · NOMINAL AS PUBLISHED · ALL SHIPPED YEARS · GATED TO THE CENT FOR SCHOOL DISTRICTS, AGAINST THE DEPARTMENT OF EDUCATION'S PUBLISHED CURRENT EXPENSE OF EDUCATION
# Data generated: 2026-07-25
# Exported: 2026-07-31
# Absent values: Empty cell = not published by the source. It is NOT zero. A real reported zero is written as 0.
# Licence: CC0 1.0 Universal (public domain). Cite freely; no permission needed.
# Stability: This file's SHAPE is not stable. The Ledger is actively developed: columns may be added, renamed or split as layers change. Pin a copy if you need reproducibility. The DATA is CC0 and that does not change.
# Schema: bulk/SCHEMA.md · Method: about.html · Findings: findings.html
# record_type distinguishes district / county-office / charter. Only district rows enter any per-pupil comparison; do not compute one across record types.
# revenue_tier states the tier of that row's revenue figures, which is NOT the same tier as the expenditure figures beside them.
# Function columns: exp_instruction_usd = Instruction; exp_instrRelated_usd = Instruction-related services; exp_pupilServices_usd = Pupil services; exp_ancillary_usd = Ancillary services; exp_community_usd = Community services; exp_enterprise_usd = Enterprise; exp_genAdmin_usd = General administration; exp_plant_usd = Plant services; exp_otherOutgo_usd = Other outgo
slug,record_type,name,county,district_type,cds,nces,fiscal_year,ada,current_expense_usd,ce_published_usd,revenue_tier,rev_lcffStateAid_usd,rev_propertyTaxes_usd,rev_lcffTransfers_usd,rev_otherState_usd,rev_localOther_usd,rev_federal_usd,exp_instruction_usd,exp_instrRelated_usd,exp_pupilServices_usd,exp_ancillary_usd,exp_community_usd,exp_enterprise_usd,exp_genAdmin_usd,exp_plant_usd,exp_otherOutgo_usd
alliance-collins-family-college-ready-high,charter,Alliance Collins Family College-Ready High,Los Angeles,,,,2019-20,575.37,,,,,,,,,,,,,,,,,,
alliance-collins-family-college-ready-high,charter,Alliance Collins Family College-Ready High,Los Angeles,,,,2020-21,575.37,,,,,,,,,,,,,,,,,,
alliance-collins-family-college-ready-high,charter,Alliance Collins Family College-Ready High,Los Angeles,,,,2021-22,564.51,,,,,,,,,,,,,,,,,,
alliance-collins-family-college-ready-high,charter,Alliance Collins Family College-Ready High,Los Angeles,,,,2022-23,564.25,,,,,,,,,,,,,,,,,,
alliance-collins-family-college-ready-high,charter,Alliance Collins Family College-Ready High,Los Angeles,,,,2023-24,575.16,,,,,,,,,,,,,,,,,,
alliance-collins-family-college-ready-high,charter,Alliance Collins Family College-Ready High,Los Angeles,,,,2024-25,594.39,,,,,,,,,,,,,,,,,,
alliance-dr-olga-mohan-high,charter,Alliance Dr. Olga Mohan High,Los Angeles,,,,2017-18,417.78,,,,,,,,,,,,,,,,,,
alliance-dr-olga-mohan-high,charter,Alliance Dr. Olga Mohan High,Los Angeles,,,,2018-19,425.97,,,,,,,,,,,,,,,,,,
alliance-dr-olga-mohan-high,charter,Alliance Dr. Olga Mohan High,Los Angeles,,,,2019-20,445.01,,,,,,,,,,,,,,,,,,
alliance-dr-olga-mohan-high,charter,Alliance Dr. Olga Mohan High,Los Angeles,,,,2020-21,451.2,,,,,,,,,,,,,,,,,,
alliance-dr-olga-mohan-high,charter,Alliance Dr. Olga Mohan High,Los Angeles,,,,2021-22,440.19,,,,,,,,,,,,,,,,,,
alliance-dr-olga-mohan-high,charter,Alliance Dr. Olga Mohan High,Los Angeles,,,,2022-23,430.27,,,,,,,,,,,,,,,,,,
alliance-dr-olga-mohan-high,charter,Alliance Dr. Olga Mohan High,Los Angeles,,,,2023-24,421.04,,,,,,,,,,,,,,,,,,
alliance-dr-olga-mohan-high,charter,Alliance Dr. Olga Mohan High,Los Angeles,,,,2024-25,420.49,,,,,,,,,,,,,,,,,,
alliance-gertz-ressler-richard-merkin-6-12-complex,charter,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,Los Angeles,,,,2017-18,945.5,,,,,,,,,,,,,,,,,,
alliance-gertz-ressler-richard-merkin-6-12-complex,charter,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,Los Angeles,,,,2018-19,944.85,,,,,,,,,,,,,,,,,,
alliance-gertz-ressler-richard-merkin-6-12-complex,charter,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,Los Angeles,,,,2019-20,939.17,,,,,,,,,,,,,,,,,,
alliance-gertz-ressler-richard-merkin-6-12-complex,charter,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,Los Angeles,,,,2020-21,939.17,,,,,,,,,,,,,,,,,,
alliance-gertz-ressler-richard-merkin-6-12-complex,charter,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,Los Angeles,,,,2021-22,925.29,,,,,,,,,,,,,,,,,,
alliance-gertz-ressler-richard-merkin-6-12-complex,charter,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,Los Angeles,,,,2022-23,938,,,,,,,,,,,,,,,,,,
alliance-gertz-ressler-richard-merkin-6-12-complex,charter,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,Los Angeles,,,,2023-24,950.9,,,,,,,,,,,,,,,,,,
alliance-gertz-ressler-richard-merkin-6-12-complex,charter,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,Los Angeles,,,,2024-25,971.56,,,,,,,,,,,,,,,,,,
alliance-jack-h-skirball-middle,charter,Alliance Jack H. Skirball Middle,Los Angeles,,,,2017-18,413.23,,,,,,,,,,,,,,,,,,
alliance-jack-h-skirball-middle,charter,Alliance Jack H. Skirball Middle,Los Angeles,,,,2018-19,418.35,,,,,,,,,,,,,,,,,,
alliance-jack-h-skirball-middle,charter,Alliance Jack H. Skirball Middle,Los Angeles,,,,2019-20,416.84,,,,,,,,,,,,,,,,,,
alliance-jack-h-skirball-middle,charter,Alliance Jack H. Skirball Middle,Los Angeles,,,,2020-21,416.84,,,,,,,,,,,,,,,,,,
alliance-jack-h-skirball-middle,charter,Alliance Jack H. Skirball Middle,Los Angeles,,,,2021-22,360.01,,,,,,,,,,,,,,,,,,
alliance-jack-h-skirball-middle,charter,Alliance Jack H. Skirball Middle,Los Angeles,,,,2022-23,358.74,,,,,,,,,,,,,,,,,,
alliance-jack-h-skirball-middle,charter,Alliance Jack H. Skirball Middle,Los Angeles,,,,2023-24,363.34,,,,,,,,,,,,,,,,,,
alliance-jack-h-skirball-middle,charter,Alliance Jack H. Skirball Middle,Los Angeles,,,,2024-25,371.98,,,,,,,,,,,,,,,,,,
alliance-judy-ivie-burton-technology-academy-high,charter,Alliance Judy Ivie Burton Technology Academy High,Los Angeles,,,,2017-18,583.1,,,,,,,,,,,,,,,,,,
alliance-judy-ivie-burton-technology-academy-high,charter,Alliance Judy Ivie Burton Technology Academy High,Los Angeles,,,,2018-19,578.62,,,,,,,,,,,,,,,,,,
alliance-judy-ivie-burton-technology-academy-high,charter,Alliance Judy Ivie Burton Technology Academy High,Los Angeles,,,,2019-20,589.3,,,,,,,,,,,,,,,,,,
alliance-judy-ivie-burton-technology-academy-high,charter,Alliance Judy Ivie Burton Technology Academy High,Los Angeles,,,,2020-21,589.3,,,,,,,,,,,,,,,,,,
alliance-judy-ivie-burton-technology-academy-high,charter,Alliance Judy Ivie Burton Technology Academy High,Los Angeles,,,,2021-22,578.95,,,,,,,,,,,,,,,,,,
alliance-judy-ivie-burton-technology-academy-high,charter,Alliance Judy Ivie Burton Technology Academy High,Los Angeles,,,,2022-23,578.7,,,,,,,,,,,,,,,,,,
alliance-judy-ivie-burton-technology-academy-high,charter,Alliance Judy Ivie Burton Technology Academy High,Los Angeles,,,,2023-24,579.65,,,,,,,,,,,,,,,,,,
alliance-judy-ivie-burton-technology-academy-high,charter,Alliance Judy Ivie Burton Technology Academy High,Los Angeles,,,,2024-25,587.69,,,,,,,,,,,,,,,,,,
alliance-kory-hunter-middle,charter,Alliance Kory Hunter Middle,Los Angeles,,,,2017-18,431.93,,,,,,,,,,,,,,,,,,
alliance-kory-hunter-middle,charter,Alliance Kory Hunter Middle,Los Angeles,,,,2018-19,436.67,,,,,,,,,,,,,,,,,,
alliance-kory-hunter-middle,charter,Alliance Kory Hunter Middle,Los Angeles,,,,2019-20,448.97,,,,,,,,,,,,,,,,,,
alliance-kory-hunter-middle,charter,Alliance Kory Hunter Middle,Los Angeles,,,,2020-21,448.97,,,,,,,,,,,,,,,,,,
alliance-kory-hunter-middle,charter,Alliance Kory Hunter Middle,Los Angeles,,,,2021-22,431.51,,,,,,,,,,,,,,,,,,
alliance-kory-hunter-middle,charter,Alliance Kory Hunter Middle,Los Angeles,,,,2022-23,437.73,,,,,,,,,,,,,,,,,,
alliance-kory-hunter-middle,charter,Alliance Kory Hunter Middle,Los Angeles,,,,2023-24,442.92,,,,,,,,,,,,,,,,,,
alliance-kory-hunter-middle,charter,Alliance Kory Hunter Middle,Los Angeles,,,,2024-25,443.13,,,,,,,,,,,,,,,,,,
alliance-leichtman-levine-family-foundation-environmental-science-high,charter,Alliance Leichtman-Levine Family Foundation Environmental Science High,Los Angeles,,,,2017-18,469.38,,,,,,,,,,,,,,,,,,
alliance-leichtman-levine-family-foundation-environmental-science-high,charter,Alliance Leichtman-Levine Family Foundation Environmental Science High,Los Angeles,,,,2018-19,465.45,,,,,,,,,,,,,,,,,,
alliance-leichtman-levine-family-foundation-environmental-science-high,charter,Alliance Leichtman-Levine Family Foundation Environmental Science High,Los Angeles,,,,2019-20,391.13,,,,,,,,,,,,,,,,,,
alliance-leichtman-levine-family-foundation-environmental-science-high,charter,Alliance Leichtman-Levine Family Foundation Environmental Science High,Los Angeles,,,,2020-21,391.13,,,,,,,,,,,,,,,,,,
alliance-leichtman-levine-family-foundation-environmental-science-high,charter,Alliance Leichtman-Levine Family Foundation Environmental Science High,Los Angeles,,,,2021-22,347.34,,,,,,,,,,,,,,,,,,
alliance-leichtman-levine-family-foundation-environmental-science-high,charter,Alliance Leichtman-Levine Family Foundation Environmental Science High,Los Angeles,,,,2022-23,311.92,,,,,,,,,,,,,,,,,,
alliance-leichtman-levine-family-foundation-environmental-science-high,charter,Alliance Leichtman-Levine Family Foundation Environmental Science High,Los Angeles,,,,2023-24,299.16,,,,,,,,,,,,,,,,,,
alliance-leichtman-levine-family-foundation-environmental-science-high,charter,Alliance Leichtman-Levine Family Foundation Environmental Science High,Los Angeles,,,,2024-25,281.68,,,,,,,,,,,,,,,,,,
alliance-marc-eva-stern-math-and-science,charter,Alliance Marc & Eva Stern Math and Science,Los Angeles,,,,2017-18,552.32,,,,,,,,,,,,,,,,,,
alliance-marc-eva-stern-math-and-science,charter,Alliance Marc & Eva Stern Math and Science,Los Angeles,,,,2018-19,575.17,,,,,,,,,,,,,,,,,,
alliance-marc-eva-stern-math-and-science,charter,Alliance Marc & Eva Stern Math and Science,Los Angeles,,,,2019-20,569.31,,,,,,,,,,,,,,,,,,
alliance-marc-eva-stern-math-and-science,charter,Alliance Marc & Eva Stern Math and Science,Los Angeles,,,,2020-21,569.31,,,,,,,,,,,,,,,,,,
alliance-marc-eva-stern-math-and-science,charter,Alliance Marc & Eva Stern Math and Science,Los Angeles,,,,2021-22,529.24,,,,,,,,,,,,,,,,,,
alliance-marc-eva-stern-math-and-science,charter,Alliance Marc & Eva Stern Math and Science,Los Angeles,,,,2022-23,534.13,,,,,,,,,,,,,,,,,,
alliance-marc-eva-stern-math-and-science,charter,Alliance Marc & Eva Stern Math and Science,Los Angeles,,,,2023-24,522.58,,,,,,,,,,,,,,,,,,
alliance-marc-eva-stern-math-and-science,charter,Alliance Marc & Eva Stern Math and Science,Los Angeles,,,,2024-25,521.47,,,,,,,,,,,,,,,,,,
alliance-margaret-m-bloomfield-technology-academy-high,charter,Alliance Margaret M. Bloomfield Technology Academy High,Los Angeles,,,,2017-18,471.24,,,,,,,,,,,,,,,,,,
alliance-margaret-m-bloomfield-technology-academy-high,charter,Alliance Margaret M. Bloomfield Technology Academy High,Los Angeles,,,,2018-19,479.27,,,,,,,,,,,,,,,,,,
alliance-margaret-m-bloomfield-technology-academy-high,charter,Alliance Margaret M. Bloomfield Technology Academy High,Los Angeles,,,,2019-20,501.83,,,,,,,,,,,,,,,,,,
alliance-margaret-m-bloomfield-technology-academy-high,charter,Alliance Margaret M. Bloomfield Technology Academy High,Los Angeles,,,,2020-21,540.4,,,,,,,,,,,,,,,,,,
alliance-margaret-m-bloomfield-technology-academy-high,charter,Alliance Margaret M. Bloomfield Technology Academy High,Los Angeles,,,,2021-22,511.14,,,,,,,,,,,,,,,,,,
alliance-margaret-m-bloomfield-technology-academy-high,charter,Alliance Margaret M. Bloomfield Technology Academy High,Los Angeles,,,,2022-23,536.53,,,,,,,,,,,,,,,,,,
alliance-margaret-m-bloomfield-technology-academy-high,charter,Alliance Margaret M. Bloomfield Technology Academy High,Los Angeles,,,,2023-24,527.48,,,,,,,,,,,,,,,,,,
alliance-margaret-m-bloomfield-technology-academy-high,charter,Alliance Margaret M. Bloomfield Technology Academy High,Los Angeles,,,,2024-25,519.24,,,,,,,,,,,,,,,,,,
alliance-marine-innovation-and-technology-6-12-complex,charter,Alliance Marine - Innovation and Technology 6-12 Complex,Los Angeles,,,,2017-18,522.25,,,,,,,,,,,,,,,,,,
alliance-marine-innovation-and-technology-6-12-complex,charter,Alliance Marine - Innovation and Technology 6-12 Complex,Los Angeles,,,,2018-19,690.74,,,,,,,,,,,,,,,,,,
alliance-marine-innovation-and-technology-6-12-complex,charter,Alliance Marine - Innovation and Technology 6-12 Complex,Los Angeles,,,,2019-20,800.13,,,,,,,,,,,,,,,,,,
alliance-marine-innovation-and-technology-6-12-complex,charter,Alliance Marine - Innovation and Technology 6-12 Complex,Los Angeles,,,,2020-21,880.3,,,,,,,,,,,,,,,,,,
alliance-marine-innovation-and-technology-6-12-complex,charter,Alliance Marine - Innovation and Technology 6-12 Complex,Los Angeles,,,,2021-22,903.04,,,,,,,,,,,,,,,,,,
alliance-marine-innovation-and-technology-6-12-complex,charter,Alliance Marine - Innovation and Technology 6-12 Complex,Los Angeles,,,,2022-23,916.6,,,,,,,,,,,,,,,,,,
alliance-marine-innovation-and-technology-6-12-complex,charter,Alliance Marine - Innovation and Technology 6-12 Complex,Los Angeles,,,,2023-24,966.58,,,,,,,,,,,,,,,,,,
alliance-marine-innovation-and-technology-6-12-complex,charter,Alliance Marine - Innovation and Technology 6-12 Complex,Los Angeles,,,,2024-25,1009.77,,,,,,,,,,,,,,,,,,
alliance-morgan-mckinzie-high,charter,Alliance Morgan McKinzie High,Los Angeles,,,,2017-18,378.89,,,,,,,,,,,,,,,,,,
alliance-morgan-mckinzie-high,charter,Alliance Morgan McKinzie High,Los Angeles,,,,2018-19,416.78,,,,,,,,,,,,,,,,,,
alliance-morgan-mckinzie-high,charter,Alliance Morgan McKinzie High,Los Angeles,,,,2019-20,420.94,,,,,,,,,,,,,,,,,,
alliance-morgan-mckinzie-high,charter,Alliance Morgan McKinzie High,Los Angeles,,,,2020-21,420.94,,,,,,,,,,,,,,,,,,
alliance-morgan-mckinzie-high,charter,Alliance Morgan McKinzie High,Los Angeles,,,,2021-22,425.8,,,,,,,,,,,,,,,,,,
alliance-morgan-mckinzie-high,charter,Alliance Morgan McKinzie High,Los Angeles,,,,2022-23,421.52,,,,,,,,,,,,,,,,,,
alliance-morgan-mckinzie-high,charter,Alliance Morgan McKinzie High,Los Angeles,,,,2023-24,432.5,,,,,,,,,,,,,,,,,,
alliance-morgan-mckinzie-high,charter,Alliance Morgan McKinzie High,Los Angeles,,,,2024-25,415.06,,,,,,,,,,,,,,,,,,
alliance-ouchi-o-donovan-6-12-complex,charter,Alliance Ouchi-O'Donovan 6-12 Complex,Los Angeles,,,,2017-18,989,,,,,,,,,,,,,,,,,,
alliance-ouchi-o-donovan-6-12-complex,charter,Alliance Ouchi-O'Donovan 6-12 Complex,Los Angeles,,,,2018-19,999.85,,,,,,,,,,,,,,,,,,
alliance-ouchi-o-donovan-6-12-complex,charter,Alliance Ouchi-O'Donovan 6-12 Complex,Los Angeles,,,,2019-20,970.25,,,,,,,,,,,,,,,,,,
alliance-ouchi-o-donovan-6-12-complex,charter,Alliance Ouchi-O'Donovan 6-12 Complex,Los Angeles,,,,2020-21,970.25,,,,,,,,,,,,,,,,,,
alliance-ouchi-o-donovan-6-12-complex,charter,Alliance Ouchi-O'Donovan 6-12 Complex,Los Angeles,,,,2021-22,900.43,,,,,,,,,,,,,,,,,,
alliance-ouchi-o-donovan-6-12-complex,charter,Alliance Ouchi-O'Donovan 6-12 Complex,Los Angeles,,,,2022-23,915.33,,,,,,,,,,,,,,,,,,
alliance-ouchi-o-donovan-6-12-complex,charter,Alliance Ouchi-O'Donovan 6-12 Complex,Los Angeles,,,,2023-24,904.72,,,,,,,,,,,,,,,,,,
alliance-ouchi-o-donovan-6-12-complex,charter,Alliance Ouchi-O'Donovan 6-12 Complex,Los Angeles,,,,2024-25,933.21,,,,,,,,,,,,,,,,,,
alliance-patti-and-peter-neuwirth-leadership-academy,charter,Alliance Patti And Peter Neuwirth Leadership Academy,Los Angeles,,,,2017-18,557.18,,,,,,,,,,,,,,,,,,
alliance-patti-and-peter-neuwirth-leadership-academy,charter,Alliance Patti And Peter Neuwirth Leadership Academy,Los Angeles,,,,2018-19,542.11,,,,,,,,,,,,,,,,,,
alliance-patti-and-peter-neuwirth-leadership-academy,charter,Alliance Patti And Peter Neuwirth Leadership Academy,Los Angeles,,,,2019-20,553.92,,,,,,,,,,,,,,,,,,
alliance-patti-and-peter-neuwirth-leadership-academy,charter,Alliance Patti And Peter Neuwirth Leadership Academy,Los Angeles,,,,2020-21,553.92,,,,,,,,,,,,,,,,,,
alliance-patti-and-peter-neuwirth-leadership-academy,charter,Alliance Patti And Peter Neuwirth Leadership Academy,Los Angeles,,,,2021-22,537.95,,,,,,,,,,,,,,,,,,
alliance-patti-and-peter-neuwirth-leadership-academy,charter,Alliance Patti And Peter Neuwirth Leadership Academy,Los Angeles,,,,2022-23,567.59,,,,,,,,,,,,,,,,,,
alliance-patti-and-peter-neuwirth-leadership-academy,charter,Alliance Patti And Peter Neuwirth Leadership Academy,Los Angeles,,,,2023-24,559.94,,,,,,,,,,,,,,,,,,
alliance-patti-and-peter-neuwirth-leadership-academy,charter,Alliance Patti And Peter Neuwirth Leadership Academy,Los Angeles,,,,2024-25,572.66,,,,,,,,,,,,,,,,,,
alliance-piera-barbaglia-shaheen-health-services-academy,charter,Alliance Piera Barbaglia Shaheen Health Services Academy,Los Angeles,,,,2017-18,435.01,,,,,,,,,,,,,,,,,,
alliance-piera-barbaglia-shaheen-health-services-academy,charter,Alliance Piera Barbaglia Shaheen Health Services Academy,Los Angeles,,,,2018-19,457.17,,,,,,,,,,,,,,,,,,
alliance-piera-barbaglia-shaheen-health-services-academy,charter,Alliance Piera Barbaglia Shaheen Health Services Academy,Los Angeles,,,,2019-20,460.56,,,,,,,,,,,,,,,,,,
alliance-piera-barbaglia-shaheen-health-services-academy,charter,Alliance Piera Barbaglia Shaheen Health Services Academy,Los Angeles,,,,2020-21,460.56,,,,,,,,,,,,,,,,,,
alliance-piera-barbaglia-shaheen-health-services-academy,charter,Alliance Piera Barbaglia Shaheen Health Services Academy,Los Angeles,,,,2021-22,440.39,,,,,,,,,,,,,,,,,,
alliance-piera-barbaglia-shaheen-health-services-academy,charter,Alliance Piera Barbaglia Shaheen Health Services Academy,Los Angeles,,,,2022-23,446.78,,,,,,,,,,,,,,,,,,
alliance-piera-barbaglia-shaheen-health-services-academy,charter,Alliance Piera Barbaglia Shaheen Health Services Academy,Los Angeles,,,,2023-24,417.02,,,,,,,,,,,,,,,,,,
alliance-piera-barbaglia-shaheen-health-services-academy,charter,Alliance Piera Barbaglia Shaheen Health Services Academy,Los Angeles,,,,2024-25,382.46,,,,,,,,,,,,,,,,,,
alliance-renee-and-meyer-luskin-academy-high,charter,Alliance Renee and Meyer Luskin Academy High,Los Angeles,,,,2017-18,502.68,,,,,,,,,,,,,,,,,,
alliance-renee-and-meyer-luskin-academy-high,charter,Alliance Renee and Meyer Luskin Academy High,Los Angeles,,,,2018-19,482.66,,,,,,,,,,,,,,,,,,
alliance-renee-and-meyer-luskin-academy-high,charter,Alliance Renee and Meyer Luskin Academy High,Los Angeles,,,,2019-20,467.46,,,,,,,,,,,,,,,,,,
alliance-renee-and-meyer-luskin-academy-high,charter,Alliance Renee and Meyer Luskin Academy High,Los Angeles,,,,2020-21,467.46,,,,,,,,,,,,,,,,,,
alliance-renee-and-meyer-luskin-academy-high,charter,Alliance Renee and Meyer Luskin Academy High,Los Angeles,,,,2021-22,461.22,,,,,,,,,,,,,,,,,,
alliance-renee-and-meyer-luskin-academy-high,charter,Alliance Renee and Meyer Luskin Academy High,Los Angeles,,,,2022-23,458.35,,,,,,,,,,,,,,,,,,
alliance-renee-and-meyer-luskin-academy-high,charter,Alliance Renee and Meyer Luskin Academy High,Los Angeles,,,,2023-24,462.94,,,,,,,,,,,,,,,,,,
alliance-renee-and-meyer-luskin-academy-high,charter,Alliance Renee and Meyer Luskin Academy High,Los Angeles,,,,2024-25,467.29,,,,,,,,,,,,,,,,,,
alliance-susan-and-eric-smidt-technology-high,charter,Alliance Susan and Eric Smidt Technology High,Los Angeles,,,,2017-18,513.45,,,,,,,,,,,,,,,,,,
alliance-susan-and-eric-smidt-technology-high,charter,Alliance Susan and Eric Smidt Technology High,Los Angeles,,,,2018-19,502.38,,,,,,,,,,,,,,,,,,
alliance-susan-and-eric-smidt-technology-high,charter,Alliance Susan and Eric Smidt Technology High,Los Angeles,,,,2019-20,472.54,,,,,,,,,,,,,,,,,,
alliance-susan-and-eric-smidt-technology-high,charter,Alliance Susan and Eric Smidt Technology High,Los Angeles,,,,2020-21,472.54,,,,,,,,,,,,,,,,,,
alliance-susan-and-eric-smidt-technology-high,charter,Alliance Susan and Eric Smidt Technology High,Los Angeles,,,,2021-22,330.87,,,,,,,,,,,,,,,,,,
alliance-susan-and-eric-smidt-technology-high,charter,Alliance Susan and Eric Smidt Technology High,Los Angeles,,,,2022-23,277.61,,,,,,,,,,,,,,,,,,
alliance-susan-and-eric-smidt-technology-high,charter,Alliance Susan and Eric Smidt Technology High,Los Angeles,,,,2023-24,232.25,,,,,,,,,,,,,,,,,,
alliance-susan-and-eric-smidt-technology-high,charter,Alliance Susan and Eric Smidt Technology High,Los Angeles,,,,2024-25,222.4,,,,,,,,,,,,,,,,,,
alliance-ted-k-tajima-high,charter,Alliance Ted K. Tajima High,Los Angeles,,,,2017-18,327.45,,,,,,,,,,,,,,,,,,
alliance-ted-k-tajima-high,charter,Alliance Ted K. Tajima High,Los Angeles,,,,2018-19,386.74,,,,,,,,,,,,,,,,,,
alliance-ted-k-tajima-high,charter,Alliance Ted K. Tajima High,Los Angeles,,,,2019-20,426.95,,,,,,,,,,,,,,,,,,
alliance-ted-k-tajima-high,charter,Alliance Ted K. Tajima High,Los Angeles,,,,2020-21,426.95,,,,,,,,,,,,,,,,,,
alliance-ted-k-tajima-high,charter,Alliance Ted K. Tajima High,Los Angeles,,,,2021-22,429.98,,,,,,,,,,,,,,,,,,
alliance-ted-k-tajima-high,charter,Alliance Ted K. Tajima High,Los Angeles,,,,2022-23,445.45,,,,,,,,,,,,,,,,,,
alliance-ted-k-tajima-high,charter,Alliance Ted K. Tajima High,Los Angeles,,,,2023-24,447.75,,,,,,,,,,,,,,,,,,
alliance-ted-k-tajima-high,charter,Alliance Ted K. Tajima High,Los Angeles,,,,2024-25,454.11,,,,,,,,,,,,,,,,,,
alliance-tennenbaum-family-technology-high,charter,Alliance Tennenbaum Family Technology High,Los Angeles,,,,2017-18,298.85,,,,,,,,,,,,,,,,,,
alliance-tennenbaum-family-technology-high,charter,Alliance Tennenbaum Family Technology High,Los Angeles,,,,2018-19,277.63,,,,,,,,,,,,,,,,,,
alliance-tennenbaum-family-technology-high,charter,Alliance Tennenbaum Family Technology High,Los Angeles,,,,2019-20,269.49,,,,,,,,,,,,,,,,,,
alliance-tennenbaum-family-technology-high,charter,Alliance Tennenbaum Family Technology High,Los Angeles,,,,2020-21,269.49,,,,,,,,,,,,,,,,,,
alliance-tennenbaum-family-technology-high,charter,Alliance Tennenbaum Family Technology High,Los Angeles,,,,2021-22,212.55,,,,,,,,,,,,,,,,,,
alliance-tennenbaum-family-technology-high,charter,Alliance Tennenbaum Family Technology High,Los Angeles,,,,2022-23,187.56,,,,,,,,,,,,,,,,,,
alliance-tennenbaum-family-technology-high,charter,Alliance Tennenbaum Family Technology High,Los Angeles,,,,2023-24,169.35,,,,,,,,,,,,,,,,,,
alliance-tennenbaum-family-technology-high,charter,Alliance Tennenbaum Family Technology High,Los Angeles,,,,2024-25,154.9,,,,,,,,,,,,,,,,,,
alliance-virgil-roberts-leadership-academy,charter,Alliance Virgil Roberts Leadership Academy,Los Angeles,,,,2017-18,396.22,,,,,,,,,,,,,,,,,,
alliance-virgil-roberts-leadership-academy,charter,Alliance Virgil Roberts Leadership Academy,Los Angeles,,,,2018-19,408.62,,,,,,,,,,,,,,,,,,
alliance-virgil-roberts-leadership-academy,charter,Alliance Virgil Roberts Leadership Academy,Los Angeles,,,,2019-20,423.5,,,,,,,,,,,,,,,,,,
alliance-virgil-roberts-leadership-academy,charter,Alliance Virgil Roberts Leadership Academy,Los Angeles,,,,2020-21,423.5,,,,,,,,,,,,,,,,,,
alliance-virgil-roberts-leadership-academy,charter,Alliance Virgil Roberts Leadership Academy,Los Angeles,,,,2021-22,362.02,,,,,,,,,,,,,,,,,,
alliance-virgil-roberts-leadership-academy,charter,Alliance Virgil Roberts Leadership Academy,Los Angeles,,,,2022-23,356.48,,,,,,,,,,,,,,,,,,
alliance-virgil-roberts-leadership-academy,charter,Alliance Virgil Roberts Leadership Academy,Los Angeles,,,,2023-24,364.62,,,,,,,,,,,,,,,,,,
alliance-virgil-roberts-leadership-academy,charter,Alliance Virgil Roberts Leadership Academy,Los Angeles,,,,2024-25,348.57,,,,,,,,,,,,,,,,,,
alma-fuerte-public,charter,Alma Fuerte Public,Los Angeles,,,,2017-18,67.02,,,,,,,,,,,,,,,,,,
alma-fuerte-public,charter,Alma Fuerte Public,Los Angeles,,,,2018-19,74.34,,,,,,,,,,,,,,,,,,
alma-fuerte-public,charter,Alma Fuerte Public,Los Angeles,,,,2019-20,84.75,,,,,,,,,,,,,,,,,,
alma-fuerte-public,charter,Alma Fuerte Public,Los Angeles,,,,2020-21,95.5,,,,,,,,,,,,,,,,,,
alma-fuerte-public,charter,Alma Fuerte Public,Los Angeles,,,,2021-22,110.46,,,,,,,,,,,,,,,,,,
alma-fuerte-public,charter,Alma Fuerte Public,Los Angeles,,,,2022-23,139.73,,,,,,,,,,,,,,,,,,
alma-fuerte-public,charter,Alma Fuerte Public,Los Angeles,,,,2023-24,176.35,,,,,,,,,,,,,,,,,,
alma-fuerte-public,charter,Alma Fuerte Public,Los Angeles,,,,2024-25,212.73,,,,,,,,,,,,,,,,,,
almond-acres-charter-academy,charter,Almond Acres Charter Academy,San Luis Obispo,,,,2016-17,269.59,,,,,,,,,,,,,,,,,,
almond-acres-charter-academy,charter,Almond Acres Charter Academy,San Luis Obispo,,,,2017-18,283.41,,,,,,,,,,,,,,,,,,
